,Id,Target,Nucleoplasm,Nuclear membrane,Nucleoli,Nucleoli fibrillar center,Nuclear speckles,Nuclear bodies,Endoplasmic reticulum,Golgi apparatus,Peroxisomes,Endosomes,Lysosomes,Intermediate filaments,Actin filaments,Focal adhesion sites,Microtubules,Microtubule ends,Cytokinetic bridge,Mitotic spindle,Microtubule organizing center,Centrosome,Lipid droplets,Plasma membrane,Cell junctions,Mitochondria,Aggresome,Cytosol,Cytoplasmic bodies,Rods & rings
12773,0a5762cc-bb9c-11e8-b2b9-ac1f6b6435d0,[ 2 21],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12774,337858bc-bbbc-11e8-b2ba-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12775,9cc4ae8a-bbab-11e8-b2ba-ac1f6b6435d0,[19  4],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12776,153c8efa-bba7-11e8-b2ba-ac1f6b6435d0,[24  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12777,96f487f6-bb9b-11e8-b2b9-ac1f6b6435d0,[1 0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12778,ff15d06a-bba0-11e8-b2b9-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12779,e16b7204-bbc8-11e8-b2bc-ac1f6b6435d0,[26 25],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12780,3a5583c2-bba2-11e8-b2b9-ac1f6b6435d0,[11  3  0],1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12781,63df94ae-bbc4-11e8-b2bc-ac1f6b6435d0,[22 25 13 21],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
12782,d682f354-bbc7-11e8-b2bc-ac1f6b6435d0,[6 1 0],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12783,164b6172-bba2-11e8-b2b9-ac1f6b6435d0,[20  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12784,9f5ae6fc-bbc7-11e8-b2bc-ac1f6b6435d0,[25  4],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12785,1164b9b6-bbbf-11e8-b2ba-ac1f6b6435d0,[25  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12786,d79a532e-bbca-11e8-b2bc-ac1f6b6435d0,[25 13],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12787,4d1b9550-bba7-11e8-b2ba-ac1f6b6435d0,[16  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12788,4070c888-bba3-11e8-b2b9-ac1f6b6435d0,[5 0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12789,9769cb00-bbba-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12790,277917de-bbb9-11e8-b2ba-ac1f6b6435d0,[20  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12791,35bfe870-bb9d-11e8-b2b9-ac1f6b6435d0,[ 6 18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12792,96eb4174-bbae-11e8-b2ba-ac1f6b6435d0,[25  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12793,2bea6578-bbc5-11e8-b2bc-ac1f6b6435d0,[25 23  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12794,5b073a24-bbb7-11e8-b2ba-ac1f6b6435d0,[7 3],0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12795,fc06a2e2-bbc2-11e8-b2bc-ac1f6b6435d0,[26],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12796,7666cca6-bbaa-11e8-b2ba-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12797,824e48ac-bbc1-11e8-b2bb-ac1f6b6435d0,[16  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12798,19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,[16 14 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12799,8cf78846-bbc5-11e8-b2bc-ac1f6b6435d0,[25  7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12800,8a290d32-bbc1-11e8-b2bb-ac1f6b6435d0,[ 6  9 10],0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12801,493ac8b6-bba2-11e8-b2b9-ac1f6b6435d0,[12],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12802,17a140e6-bbca-11e8-b2bc-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12803,5778fd2c-bbab-11e8-b2ba-ac1f6b6435d0,[16 18 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12804,ab3deefc-bba3-11e8-b2b9-ac1f6b6435d0,[13 18],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12805,837ae79a-bbbb-11e8-b2ba-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12806,22985df2-bb9f-11e8-b2b9-ac1f6b6435d0,[1 0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12807,5b18c856-bbc2-11e8-b2bb-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12808,4bb2465c-bb9b-11e8-b2b9-ac1f6b6435d0,[18  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12809,a01565f6-bb9d-11e8-b2b9-ac1f6b6435d0,[22],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12810,92ba3d92-bba1-11e8-b2b9-ac1f6b6435d0,[16 14 17  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12811,61a51908-bbc8-11e8-b2bc-ac1f6b6435d0,[15  5  0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12812,2b538cdc-bb9a-11e8-b2b9-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12813,9221de94-bba1-11e8-b2b9-ac1f6b6435d0,[19 25],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12814,8bddb0a2-bbca-11e8-b2bc-ac1f6b6435d0,[22],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12815,017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,[16 18 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12816,0db64566-bbae-11e8-b2ba-ac1f6b6435d0,[ 7 23],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12817,e800e0f6-bba3-11e8-b2b9-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12818,648f4d20-bbbc-11e8-b2ba-ac1f6b6435d0,[23  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12819,1af15a06-bba7-11e8-b2ba-ac1f6b6435d0,[25 14  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12820,5c6cb080-bbc4-11e8-b2bc-ac1f6b6435d0,[25  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12821,705103f2-bbbb-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12822,84009514-bbb8-11e8-b2ba-ac1f6b6435d0,[20  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12823,ae6ab216-bbb4-11e8-b2ba-ac1f6b6435d0,[25 14 17  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12824,277ea34e-bbae-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12825,17753a3c-bbbb-11e8-b2ba-ac1f6b6435d0,[12  5],0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12826,faf6d894-bba5-11e8-b2ba-ac1f6b6435d0,[19 25  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12827,9f3c2616-bba1-11e8-b2b9-ac1f6b6435d0,[11  1  0],1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12828,537f0fba-bbb3-11e8-b2ba-ac1f6b6435d0,[22  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12829,0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,[16 14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12830,641adf32-bba1-11e8-b2b9-ac1f6b6435d0,[13  0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12831,f83ab800-bba5-11e8-b2ba-ac1f6b6435d0,[18 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12832,8de2e83a-bbb2-11e8-b2ba-ac1f6b6435d0,[24 11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12833,83b23172-bbad-11e8-b2ba-ac1f6b6435d0,[25 11  0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12834,017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,[16 18 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12835,08512478-bba0-11e8-b2b9-ac1f6b6435d0,[14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12836,40ceca0a-bbb7-11e8-b2ba-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12837,66b411b6-bbbd-11e8-b2ba-ac1f6b6435d0,[25  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12838,0b973b94-bb9c-11e8-b2b9-ac1f6b6435d0,[25  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12839,01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,[23  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12840,015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12841,07ce88e4-bbc6-11e8-b2bc-ac1f6b6435d0,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12842,8418f418-bbba-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12843,4e9ed962-bbc7-11e8-b2bc-ac1f6b6435d0,[12 22 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12844,ca0d59c4-bbc3-11e8-b2bc-ac1f6b6435d0,[25 14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12845,a444134a-bbc3-11e8-b2bc-ac1f6b6435d0,[12 25 11],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12846,024f5654-bbae-11e8-b2ba-ac1f6b6435d0,[24 22],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12847,6eea33dc-bbbe-11e8-b2ba-ac1f6b6435d0,[26 25],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12848,ad130270-bbc7-11e8-b2bc-ac1f6b6435d0,[25  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12849,82f6c0a0-bba7-11e8-b2ba-ac1f6b6435d0,[3 8],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12850,ae7a2672-bbb1-11e8-b2ba-ac1f6b6435d0,[12],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12851,040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,a03f2826-bba9-11e8-b2ba-ac1f6b6435d0,[18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12853,1e480a64-bbb7-11e8-b2ba-ac1f6b6435d0,[16  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12854,5a450a86-bbbb-11e8-b2ba-ac1f6b6435d0,[2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12855,5159c1c8-bbc5-11e8-b2bc-ac1f6b6435d0,[ 5 21],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12856,fcf3c2ec-bbb4-11e8-b2ba-ac1f6b6435d0,[26],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12857,a6d6d82e-bba8-11e8-b2ba-ac1f6b6435d0,[12 22 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12858,e403806e-bbbf-11e8-b2bb-ac1f6b6435d0,[27],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12859,180c7c56-bb9f-11e8-b2b9-ac1f6b6435d0,[1 0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12860,a56d4882-bbbd-11e8-b2ba-ac1f6b6435d0,[20  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12861,40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,[16 14 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12862,35bfe870-bb9d-11e8-b2b9-ac1f6b6435d0,[ 6 18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12863,c695cd24-bb9d-11e8-b2b9-ac1f6b6435d0,[26  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12864,797b7936-bbab-11e8-b2ba-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12865,985ccc5a-bbbb-11e8-b2ba-ac1f6b6435d0,[22 18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12866,826e48c8-bbbc-11e8-b2ba-ac1f6b6435d0,[16 25 17  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
12867,7049eeb4-bba7-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12868,148f1c1a-bbc6-11e8-b2bc-ac1f6b6435d0,[14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12869,2ae23f8e-bbc5-11e8-b2bc-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12870,e63a92c2-bba7-11e8-b2ba-ac1f6b6435d0,[ 6  9 10],0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12871,2013a04a-bbbe-11e8-b2ba-ac1f6b6435d0,[19 25],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12872,914257e0-bbb2-11e8-b2ba-ac1f6b6435d0,[6 3],0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12873,0811cd98-bbad-11e8-b2ba-ac1f6b6435d0,[20  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12874,2d8bf834-bbc9-11e8-b2bc-ac1f6b6435d0,[14  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12875,80965ee4-bbaa-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12876,92ba3d92-bba1-11e8-b2b9-ac1f6b6435d0,[16 14 17  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12877,cd75f45e-bbb4-11e8-b2ba-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12878,8701797e-bbb1-11e8-b2ba-ac1f6b6435d0,[3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,a9df55be-bbb7-11e8-b2ba-ac1f6b6435d0,[2 8],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12880,2a891b70-bbb1-11e8-b2ba-ac1f6b6435d0,[25  6  0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12881,09b724ba-bbab-11e8-b2ba-ac1f6b6435d0,[11  0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12882,011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,[18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12883,aa1aa2da-bb9a-11e8-b2b9-ac1f6b6435d0,[25  6 21],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12884,bb894198-bba4-11e8-b2ba-ac1f6b6435d0,[12  0],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12885,124f33a0-bba2-11e8-b2b9-ac1f6b6435d0,[12],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,565dbefe-bbc0-11e8-b2bb-ac1f6b6435d0,[20],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12887,05dac022-bbb0-11e8-b2ba-ac1f6b6435d0,[25  7 17],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12888,4e9ed962-bbc7-11e8-b2bc-ac1f6b6435d0,[12 22 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12889,e60db6c8-bba0-11e8-b2b9-ac1f6b6435d0,[14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,657d52c0-bb9b-11e8-b2b9-ac1f6b6435d0,[3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12891,0cdcf156-bbb0-11e8-b2ba-ac1f6b6435d0,[12  5],0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,62827668-bbc3-11e8-b2bc-ac1f6b6435d0,[25  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12893,daa13c1c-bbbc-11e8-b2ba-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12894,754f30b6-bb9f-11e8-b2b9-ac1f6b6435d0,[ 9 10],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12895,96c8f03e-bbc6-11e8-b2bc-ac1f6b6435d0,[22  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12896,443e7190-bba8-11e8-b2ba-ac1f6b6435d0,[ 6 23],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12897,48c3dae8-bba3-11e8-b2b9-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,debe31b4-bba4-11e8-b2ba-ac1f6b6435d0,[22],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12899,b8020536-bbc3-11e8-b2bc-ac1f6b6435d0,[1 4],0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,00884f46-bbc3-11e8-b2bc-ac1f6b6435d0,[ 0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12901,6742f11c-bbc0-11e8-b2bb-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12902,2e064b18-bbb8-11e8-b2ba-ac1f6b6435d0,[16],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12903,39c89a8e-bbb6-11e8-b2ba-ac1f6b6435d0,[ 9 10],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12904,0b42b618-bba7-11e8-b2ba-ac1f6b6435d0,[21],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12905,5e96f9ca-bb9b-11e8-b2b9-ac1f6b6435d0,[16  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12906,667baaf2-bbb7-11e8-b2ba-ac1f6b6435d0,[ 5  0 21],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12907,415aa176-bbb0-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12908,55a79424-bb9f-11e8-b2b9-ac1f6b6435d0,[24 18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12909,5a7d446e-bbb6-11e8-b2ba-ac1f6b6435d0,[18  2  0 21],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12910,8916210e-bb9f-11e8-b2b9-ac1f6b6435d0,[18  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12911,672c41ba-bbb6-11e8-b2ba-ac1f6b6435d0,[20],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12912,7b98413e-bbb7-11e8-b2ba-ac1f6b6435d0,[7 0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913,7ee3439a-bbc9-11e8-b2bc-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12914,0a0bf050-bbc2-11e8-b2bb-ac1f6b6435d0,[25  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12915,69db268e-bba6-11e8-b2ba-ac1f6b6435d0,[26  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12916,53066dee-bbb8-11e8-b2ba-ac1f6b6435d0,[18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
